activity_year,census_tract,group,applications,denials,originations,orig_dollars
2021,17031570100,White (non-Hispanic),4,3,1,225000.0
2021,17031570200,Asian,9,1,8,1530000.0
2021,17031570200,Latino/Hispanic,36,7,28,5480000.0
2021,17031570200,Race not available,7,1,5,1155000.0
2021,17031570200,White (non-Hispanic),6,1,5,745000.0
2021,17031570300,Asian,7,1,6,1220000.0
2021,17031570300,Black,3,1,2,610000.0
2021,17031570300,Latino/Hispanic,123,23,94,21850000.0
2021,17031570300,Race not available,10,4,6,1280000.0
2021,17031570300,White (non-Hispanic),19,2,16,3010000.0
2021,17031570400,Latino/Hispanic,11,3,8,1310000.0
2021,17031570400,Race not available,4,1,3,755000.0
2021,17031570400,White (non-Hispanic),6,3,3,515000.0
2021,17031570500,Black,1,0,1,395000.0
2021,17031570500,Latino/Hispanic,42,3,39,7885000.0
2021,17031570500,Race not available,3,2,1,245000.0
2021,17031570500,White (non-Hispanic),4,2,2,310000.0
2021,17031580100,Asian,31,2,27,6515000.0
2021,17031580100,Latino/Hispanic,26,5,20,3730000.0
2021,17031580100,Race not available,6,2,4,810000.0
2021,17031580100,White (non-Hispanic),9,6,3,655000.0
2021,17031580200,Asian,15,0,14,2870000.0
2021,17031580200,Black,1,1,0,0.0
2021,17031580200,Latino/Hispanic,25,13,12,1980000.0
2021,17031580200,Race not available,4,1,2,490000.0
2021,17031580200,White (non-Hispanic),8,2,6,670000.0
2021,17031580300,Asian,6,1,5,975000.0
2021,17031580300,Latino/Hispanic,16,2,12,1890000.0
2021,17031580300,Other / Joint,1,0,1,195000.0
2021,17031580300,Race not available,6,3,3,1085000.0
2021,17031580300,White (non-Hispanic),2,0,2,320000.0
2021,17031580400,Asian,17,2,15,2455000.0
2021,17031580400,Black,2,2,0,0.0
2021,17031580400,Latino/Hispanic,49,12,36,7260000.0
2021,17031580400,Race not available,8,1,5,1045000.0
2021,17031580400,White (non-Hispanic),7,2,5,1235000.0
2021,17031580501,Asian,25,3,22,4250000.0
2021,17031580501,Black,2,0,2,730000.0
2021,17031580501,Latino/Hispanic,38,12,24,4990000.0
2021,17031580501,Race not available,7,1,6,880000.0
2021,17031580501,White (non-Hispanic),7,0,7,1475000.0
2021,17031580502,Asian,11,3,8,1540000.0
2021,17031580502,Latino/Hispanic,36,6,29,5675000.0
2021,17031580502,Race not available,5,1,3,475000.0
2021,17031580502,White (non-Hispanic),1,0,1,135000.0
2021,17031580600,Asian,14,2,11,2495000.0
2021,17031580600,Black,1,0,1,345000.0
2021,17031580600,Latino/Hispanic,50,9,40,7770000.0
2021,17031580600,Other / Joint,1,0,1,325000.0
2021,17031580600,Race not available,6,0,6,1460000.0
2021,17031580600,White (non-Hispanic),6,1,5,1125000.0
2021,17031580700,Asian,18,1,16,3160000.0
2021,17031580700,Black,2,0,2,500000.0
2021,17031580700,Latino/Hispanic,46,12,31,5965000.0
2021,17031580700,Race not available,7,3,4,1090000.0
2021,17031580700,White (non-Hispanic),9,1,8,1720000.0
2021,17031580800,Asian,3,1,2,290000.0
2021,17031580800,Black,1,1,0,0.0
2021,17031580800,Latino/Hispanic,17,7,10,1990000.0
2021,17031580800,Other / Joint,1,0,1,145000.0
2021,17031580800,Race not available,9,4,5,705000.0
2021,17031580800,White (non-Hispanic),1,0,1,255000.0
2021,17031590500,Asian,14,2,11,2635000.0
2021,17031590500,Black,1,0,1,275000.0
2021,17031590500,Latino/Hispanic,15,2,12,2940000.0
2021,17031590500,Other / Joint,2,0,2,790000.0
2021,17031590500,Race not available,2,1,1,215000.0
2021,17031590500,White (non-Hispanic),7,0,7,2135000.0
2021,17031590600,Asian,26,5,21,4955000.0
2021,17031590600,Black,1,0,1,195000.0
2021,17031590600,Latino/Hispanic,34,8,25,7195000.0
2021,17031590600,Race not available,5,2,3,1095000.0
2021,17031590600,White (non-Hispanic),19,4,14,3950000.0
2021,17031590700,Asian,23,1,22,5240000.0
2021,17031590700,Black,1,0,1,565000.0
2021,17031590700,Latino/Hispanic,30,8,22,4920000.0
2021,17031590700,Race not available,10,3,6,1820000.0
2021,17031590700,White (non-Hispanic),18,7,11,2835000.0
2021,17031600400,Asian,34,6,28,7840000.0
2021,17031600400,Latino/Hispanic,4,0,4,1610000.0
2021,17031600400,Other / Joint,2,0,2,700000.0
2021,17031600400,Race not available,20,2,16,6370000.0
2021,17031600400,White (non-Hispanic),9,3,6,2210000.0
2021,17031600600,Asian,29,4,25,8465000.0
2021,17031600600,Latino/Hispanic,11,3,8,2040000.0
2021,17031600600,Other / Joint,1,0,1,575000.0
2021,17031600600,Race not available,11,5,6,2460000.0
2021,17031600600,White (non-Hispanic),15,2,13,3705000.0
2021,17031600700,Asian,42,2,40,12970000.0
2021,17031600700,Black,2,2,0,0.0
2021,17031600700,Latino/Hispanic,17,3,14,4620000.0
2021,17031600700,Other / Joint,4,0,4,1590000.0
2021,17031600700,Race not available,8,2,5,2455000.0
2021,17031600700,White (non-Hispanic),32,5,26,8160000.0
2021,17031600900,Asian,22,4,17,4595000.0
2021,17031600900,Black,1,0,1,245000.0
2021,17031600900,Latino/Hispanic,17,5,12,3250000.0
2021,17031600900,Other / Joint,1,0,1,495000.0
2021,17031600900,Race not available,9,1,7,2385000.0
2021,17031600900,White (non-Hispanic),30,2,25,7485000.0
2021,17031610300,Asian,4,1,3,485000.0
2021,17031610300,Black,5,0,5,855000.0
2021,17031610300,Latino/Hispanic,48,15,32,5590000.0
2021,17031610300,Race not available,11,2,7,1665000.0
2021,17031610300,White (non-Hispanic),9,1,8,1090000.0
2021,17031610400,Asian,2,0,2,300000.0
2021,17031610400,Black,2,0,2,460000.0
2021,17031610400,Latino/Hispanic,9,3,6,1000000.0
2021,17031610400,Race not available,1,0,1,185000.0
2021,17031610800,Asian,13,2,11,2795000.0
2021,17031610800,Black,2,0,2,830000.0
2021,17031610800,Latino/Hispanic,12,0,12,3020000.0
2021,17031610800,Race not available,13,2,10,2250000.0
2021,17031610800,White (non-Hispanic),56,12,44,9880000.0
2021,17031611000,Black,4,2,2,490000.0
2021,17031611000,Latino/Hispanic,6,0,4,540000.0
2021,17031611000,Race not available,1,0,1,95000.0
2021,17031611100,Black,6,3,3,495000.0
2021,17031611100,Latino/Hispanic,28,10,17,2565000.0
2021,17031611100,Race not available,6,3,3,335000.0
2021,17031611100,White (non-Hispanic),8,3,4,790000.0
2021,17031611200,Black,6,4,1,345000.0
2021,17031611200,Latino/Hispanic,14,1,13,2425000.0
2021,17031611200,Race not available,2,0,2,1220000.0
2021,17031611200,White (non-Hispanic),2,0,2,300000.0
2021,17031611300,Black,1,0,1,225000.0
2021,17031611300,Latino/Hispanic,23,7,16,2300000.0
2021,17031611300,Race not available,3,0,3,355000.0
2021,17031611300,White (non-Hispanic),4,2,2,300000.0
2021,17031611400,Black,1,0,0,0.0
2021,17031611400,Latino/Hispanic,27,8,19,3615000.0
2021,17031611400,Race not available,7,2,4,1420000.0
2021,17031611400,White (non-Hispanic),4,1,3,705000.0
2021,17031611500,Asian,1,1,0,0.0
2021,17031611500,Latino/Hispanic,25,8,17,2365000.0
2021,17031611500,Race not available,3,1,2,480000.0
2021,17031611600,Black,7,2,4,600000.0
2021,17031611600,Latino/Hispanic,18,6,12,2040000.0
2021,17031611600,Other / Joint,1,1,0,0.0
2021,17031611600,Race not available,2,1,0,0.0
2021,17031611600,White (non-Hispanic),3,2,1,165000.0
2021,17031611700,Black,5,3,2,310000.0
2021,17031611700,Latino/Hispanic,12,6,5,505000.0
2021,17031611700,Race not available,5,3,2,340000.0
2021,17031611800,Asian,1,0,1,115000.0
2021,17031611800,Black,7,5,2,350000.0
2021,17031611800,Latino/Hispanic,13,2,11,1345000.0
2021,17031611800,Race not available,5,1,4,700000.0
2021,17031611900,Latino/Hispanic,9,1,6,840000.0
2021,17031611900,Other / Joint,1,1,0,0.0
2021,17031611900,Race not available,7,1,6,1890000.0
2021,17031611900,White (non-Hispanic),3,1,2,310000.0
2021,17031612000,Black,18,11,7,1705000.0
2021,17031612000,Latino/Hispanic,3,1,2,440000.0
2021,17031612000,Race not available,7,5,2,400000.0
2021,17031612100,Black,7,5,2,470000.0
2021,17031612100,Latino/Hispanic,4,0,4,580000.0
2021,17031612100,Race not available,6,2,4,1220000.0
2021,17031620100,Asian,15,0,15,2525000.0
2021,17031620100,Black,1,0,1,165000.0
2021,17031620100,Latino/Hispanic,72,13,58,10360000.0
2021,17031620100,Race not available,11,2,9,1455000.0
2021,17031620100,White (non-Hispanic),12,2,10,1890000.0
2021,17031620200,Asian,5,0,4,780000.0
2021,17031620200,Latino/Hispanic,54,10,44,9170000.0
2021,17031620200,Race not available,6,2,4,1210000.0
2021,17031620200,White (non-Hispanic),6,0,6,1150000.0
2021,17031620300,Asian,2,1,1,275000.0
2021,17031620300,Black,1,0,1,415000.0
2021,17031620300,Latino/Hispanic,144,35,108,20150000.0
2021,17031620300,Race not available,30,3,26,5020000.0
2021,17031620300,White (non-Hispanic),23,5,17,2715000.0
2021,17031620400,Asian,6,0,6,1300000.0
2021,17031620400,Latino/Hispanic,100,25,70,12420000.0
2021,17031620400,Race not available,9,3,6,1380000.0
2021,17031620400,White (non-Hispanic),5,2,3,505000.0
2021,17031630100,Black,4,1,2,220000.0
2021,17031630100,Latino/Hispanic,12,6,6,1000000.0
2021,17031630100,Other / Joint,1,0,1,135000.0
2021,17031630100,Race not available,1,0,1,245000.0
2021,17031630200,Asian,1,0,1,195000.0
2021,17031630200,Latino/Hispanic,23,5,15,3425000.0
2021,17031630200,Race not available,5,0,5,1005000.0
2021,17031630200,White (non-Hispanic),1,0,1,245000.0
2021,17031630300,Asian,2,0,2,340000.0
2021,17031630300,Latino/Hispanic,67,15,50,8310000.0
2021,17031630300,Race not available,6,2,4,560000.0
2021,17031630300,White (non-Hispanic),1,0,1,215000.0
2021,17031630400,Latino/Hispanic,78,17,58,10380000.0
2021,17031630400,Race not available,10,3,7,1325000.0
2021,17031630400,White (non-Hispanic),9,1,8,1330000.0
2021,17031630500,Black,1,1,0,0.0
2021,17031630500,Latino/Hispanic,75,18,55,9515000.0
2021,17031630500,Other / Joint,2,0,2,440000.0
2021,17031630500,Race not available,9,1,6,970000.0
2021,17031630500,White (non-Hispanic),2,0,2,490000.0
2021,17031630800,Black,1,0,1,195000.0
2021,17031630800,Latino/Hispanic,87,18,63,10565000.0
2021,17031630800,Race not available,11,1,10,5450000.0
2021,17031630800,White (non-Hispanic),5,1,4,710000.0
2021,17031630900,Black,1,1,0,0.0
2021,17031630900,Latino/Hispanic,67,22,44,7700000.0
2021,17031630900,Race not available,5,0,5,1075000.0
2021,17031630900,White (non-Hispanic),1,0,1,155000.0
2021,17031640100,Asian,2,0,2,380000.0
2021,17031640100,Black,3,1,2,390000.0
2021,17031640100,Latino/Hispanic,36,6,30,5630000.0
2021,17031640100,Race not available,10,1,9,1805000.0
2021,17031640100,White (non-Hispanic),9,1,8,1310000.0
2021,17031640300,Asian,4,0,4,910000.0
2021,17031640300,Black,4,0,4,1040000.0
2021,17031640300,Latino/Hispanic,206,34,164,39350000.0
2021,17031640300,Race not available,33,2,31,7175000.0
2021,17031640300,White (non-Hispanic),93,19,71,14045000.0
2021,17031640400,Asian,3,0,3,555000.0
2021,17031640400,Black,3,2,1,175000.0
2021,17031640400,Latino/Hispanic,104,21,82,19000000.0
2021,17031640400,Other / Joint,2,0,2,610000.0
2021,17031640400,Race not available,33,5,28,6330000.0
2021,17031640400,White (non-Hispanic),77,9,64,12490000.0
2021,17031640500,Asian,3,0,3,745000.0
2021,17031640500,Black,6,1,5,1055000.0
2021,17031640500,Latino/Hispanic,128,21,106,21280000.0
2021,17031640500,Race not available,23,4,18,3470000.0
2021,17031640500,White (non-Hispanic),69,12,55,9745000.0
2021,17031640600,Black,6,0,6,1500000.0
2021,17031640600,Latino/Hispanic,117,24,91,20025000.0
2021,17031640600,Other / Joint,1,0,1,205000.0
2021,17031640600,Race not available,25,3,22,5380000.0
2021,17031640600,White (non-Hispanic),52,10,42,7680000.0
2021,17031640700,Asian,1,1,0,0.0
2021,17031640700,Black,1,0,1,155000.0
2021,17031640700,Latino/Hispanic,114,20,94,15850000.0
2021,17031640700,Race not available,23,7,16,2790000.0
2021,17031640700,White (non-Hispanic),18,5,12,1540000.0
2021,17031640800,Latino/Hispanic,49,12,35,7575000.0
2021,17031640800,Race not available,5,0,4,820000.0
2021,17031640800,White (non-Hispanic),6,1,5,1035000.0
2021,17031650100,Latino/Hispanic,103,22,78,13690000.0
2021,17031650100,Race not available,10,1,8,1380000.0
2021,17031650100,White (non-Hispanic),12,3,8,1520000.0
2021,17031650200,Asian,1,0,1,155000.0
2021,17031650200,Black,1,0,1,135000.0
2021,17031650200,Latino/Hispanic,175,35,135,25375000.0
2021,17031650200,Other / Joint,1,0,1,345000.0
2021,17031650200,Race not available,15,3,9,1955000.0
2021,17031650200,White (non-Hispanic),16,3,12,2180000.0
2021,17031650301,Black,3,0,3,755000.0
2021,17031650301,Latino/Hispanic,151,30,114,21900000.0
2021,17031650301,Other / Joint,1,0,1,265000.0
2021,17031650301,Race not available,22,6,16,3360000.0
2021,17031650301,White (non-Hispanic),28,6,22,3600000.0
2021,17031650302,Black,1,0,1,175000.0
2021,17031650302,Latino/Hispanic,115,30,84,14510000.0
2021,17031650302,Race not available,8,3,4,660000.0
2021,17031650302,White (non-Hispanic),7,4,3,415000.0
2021,17031650400,Asian,1,1,0,0.0
2021,17031650400,Latino/Hispanic,173,37,127,23015000.0
2021,17031650400,Race not available,19,9,10,1790000.0
2021,17031650400,White (non-Hispanic),3,1,2,250000.0
2021,17031650500,Black,13,3,10,1280000.0
2021,17031650500,Latino/Hispanic,108,19,85,14785000.0
2021,17031650500,Race not available,18,6,11,2095000.0
2021,17031650500,White (non-Hispanic),11,3,8,910000.0
2021,17031660301,Black,3,1,2,450000.0
2021,17031660301,Latino/Hispanic,12,5,7,1235000.0
2021,17031660301,Race not available,1,0,0,0.0
2021,17031660301,White (non-Hispanic),2,0,2,390000.0
2021,17031660302,Black,4,1,3,715000.0
2021,17031660302,Latino/Hispanic,32,10,20,3430000.0
2021,17031660302,Race not available,10,2,8,1960000.0
2021,17031660400,Latino/Hispanic,101,27,70,11530000.0
2021,17031660400,Race not available,9,3,6,2380000.0
2021,17031660400,White (non-Hispanic),4,0,4,770000.0
2021,17031660500,Latino/Hispanic,86,31,55,9615000.0
2021,17031660500,Race not available,11,3,8,2460000.0
2021,17031660500,White (non-Hispanic),2,1,1,175000.0
2021,17031660600,Black,19,9,10,1760000.0
2021,17031660600,Latino/Hispanic,54,9,44,8280000.0
2021,17031660600,Race not available,15,2,13,4425000.0
2021,17031660600,White (non-Hispanic),6,2,4,750000.0
2021,17031660700,Black,14,5,8,1050000.0
2021,17031660700,Latino/Hispanic,14,1,13,1875000.0
2021,17031660700,Race not available,6,1,5,2765000.0
2021,17031660700,White (non-Hispanic),2,0,2,270000.0
2021,17031660800,Black,35,13,22,3750000.0
2021,17031660800,Latino/Hispanic,55,10,45,8365000.0
2021,17031660800,Race not available,23,8,14,6850000.0
2021,17031660800,White (non-Hispanic),7,1,6,1070000.0
2021,17031660900,Black,34,14,19,3675000.0
2021,17031660900,Latino/Hispanic,49,9,40,8770000.0
2021,17031660900,Other / Joint,1,0,1,175000.0
2021,17031660900,Race not available,21,10,11,2165000.0
2021,17031660900,White (non-Hispanic),7,1,6,1100000.0
2021,17031661000,Black,64,22,38,6210000.0
2021,17031661000,Latino/Hispanic,63,13,43,8205000.0
2021,17031661000,Other / Joint,2,2,0,0.0
2021,17031661000,Race not available,25,7,18,3270000.0
2021,17031661000,White (non-Hispanic),7,0,7,1035000.0
2021,17031661100,Asian,1,1,0,0.0
2021,17031661100,Black,37,13,23,3885000.0
2021,17031661100,Latino/Hispanic,123,24,94,15990000.0
2021,17031661100,Other / Joint,1,0,1,175000.0
2021,17031661100,Race not available,29,10,19,3025000.0
2021,17031661100,White (non-Hispanic),9,2,7,1525000.0
2021,17031670100,Black,18,7,11,2035000.0
2021,17031670100,Latino/Hispanic,8,1,7,1615000.0
2021,17031670100,Race not available,10,3,7,1305000.0
2021,17031670100,White (non-Hispanic),1,0,1,335000.0
2021,17031670200,Asian,2,0,2,320000.0
2021,17031670200,Black,4,2,1,45000.0
2021,17031670200,Latino/Hispanic,9,3,6,1120000.0
2021,17031670200,Race not available,8,3,5,865000.0
2021,17031670200,White (non-Hispanic),1,0,1,115000.0
2021,17031670300,Black,10,7,3,675000.0
2021,17031670300,Latino/Hispanic,15,2,13,2125000.0
2021,17031670300,Race not available,9,4,5,885000.0
2021,17031670400,Asian,1,1,0,0.0
2021,17031670400,Black,11,0,10,1950000.0
2021,17031670400,Latino/Hispanic,9,4,5,845000.0
2021,17031670400,Race not available,5,2,3,555000.0
2021,17031670400,White (non-Hispanic),1,1,0,0.0
2021,17031670500,Asian,1,0,1,135000.0
2021,17031670500,Black,5,2,3,415000.0
2021,17031670500,Latino/Hispanic,11,4,7,955000.0
2021,17031670500,Race not available,2,2,0,0.0
2021,17031670500,White (non-Hispanic),1,0,1,365000.0
2021,17031670600,Black,6,4,2,340000.0
2021,17031670600,Latino/Hispanic,3,0,3,505000.0
2021,17031670600,Race not available,6,1,5,665000.0
2021,17031670700,Black,6,1,2,260000.0
2021,17031670700,Latino/Hispanic,5,2,3,375000.0
2021,17031670700,Race not available,3,1,2,530000.0
2021,17031670700,White (non-Hispanic),1,1,0,0.0
2021,17031670800,Black,16,9,7,1275000.0
2021,17031670800,Latino/Hispanic,6,2,4,820000.0
2021,17031670800,Race not available,8,3,5,735000.0
2021,17031670900,Asian,1,0,1,45000.0
2021,17031670900,Black,12,1,11,1535000.0
2021,17031670900,Latino/Hispanic,8,2,5,605000.0
2021,17031670900,Other / Joint,2,0,2,420000.0
2021,17031670900,Race not available,8,3,4,1580000.0
2021,17031671100,Black,5,3,2,420000.0
2021,17031671100,Latino/Hispanic,5,0,5,605000.0
2021,17031671100,Race not available,3,0,3,535000.0
2021,17031671200,Black,8,4,3,745000.0
2021,17031671200,Latino/Hispanic,5,1,4,690000.0
2021,17031671200,Race not available,1,0,1,145000.0
2021,17031671300,Black,12,3,9,1355000.0
2021,17031671300,Latino/Hispanic,12,0,12,1670000.0
2021,17031671300,Race not available,4,3,1,125000.0
2021,17031671300,White (non-Hispanic),1,0,1,165000.0
2021,17031671400,Asian,1,1,0,0.0
2021,17031671400,Black,14,7,6,520000.0
2021,17031671400,Latino/Hispanic,13,3,10,2020000.0
2021,17031671400,Other / Joint,1,1,0,0.0
2021,17031671400,Race not available,3,2,1,75000.0
2021,17031671500,Asian,1,1,0,0.0
2021,17031671500,Black,26,15,10,1500000.0
2021,17031671500,Latino/Hispanic,15,6,9,1545000.0
2021,17031671500,Race not available,8,3,5,555000.0
2021,17031671500,White (non-Hispanic),1,0,1,105000.0
2021,17031671600,Black,14,3,9,1275000.0
2021,17031671600,Latino/Hispanic,7,1,5,705000.0
2021,17031671600,Other / Joint,1,1,0,0.0
2021,17031671600,Race not available,11,2,8,2890000.0
2021,17031671800,Black,7,3,4,620000.0
2021,17031671800,Latino/Hispanic,7,0,6,580000.0
2021,17031671800,Race not available,2,0,2,170000.0
2021,17031671800,White (non-Hispanic),1,0,1,35000.0
2021,17031671900,Black,12,8,4,470000.0
2021,17031671900,Latino/Hispanic,2,0,1,115000.0
2021,17031671900,Race not available,4,1,3,385000.0
2021,17031672000,Black,28,9,17,2465000.0
2021,17031672000,Latino/Hispanic,44,6,37,4895000.0
2021,17031672000,Other / Joint,3,1,2,420000.0
2021,17031672000,Race not available,11,4,6,980000.0
2021,17031672000,White (non-Hispanic),2,0,2,260000.0
2021,17031680500,Black,11,6,4,1070000.0
2021,17031680500,Latino/Hispanic,6,4,1,205000.0
2021,17031680500,Race not available,14,5,8,1500000.0
2021,17031680600,Black,9,1,8,1140000.0
2021,17031680600,Latino/Hispanic,4,1,3,645000.0
2021,17031680600,Race not available,7,2,4,2170000.0
2021,17031680900,Asian,1,0,1,55000.0
2021,17031680900,Black,20,4,15,3045000.0
2021,17031680900,Latino/Hispanic,2,1,1,105000.0
2021,17031680900,Race not available,11,5,6,1410000.0
2021,17031680900,White (non-Hispanic),1,0,1,245000.0
2021,17031681000,Asian,1,1,0,0.0
2021,17031681000,Black,34,11,22,4100000.0
2021,17031681000,Latino/Hispanic,5,1,4,580000.0
2021,17031681000,Race not available,17,7,10,1590000.0
2021,17031681000,White (non-Hispanic),3,1,2,390000.0
2021,17031681100,Asian,1,0,1,235000.0
2021,17031681100,Black,30,9,21,4015000.0
2021,17031681100,Latino/Hispanic,8,2,6,1020000.0
2021,17031681100,Race not available,20,8,9,1955000.0
2021,17031681100,White (non-Hispanic),4,0,3,455000.0
2021,17031681200,Black,20,10,10,2230000.0
2021,17031681200,Latino/Hispanic,1,0,1,205000.0
2021,17031681200,Race not available,24,8,14,2730000.0
2021,17031681200,White (non-Hispanic),1,0,1,265000.0
2021,17031681300,Black,24,4,19,4085000.0
2021,17031681300,Latino/Hispanic,3,2,1,175000.0
2021,17031681300,Race not available,13,2,10,1930000.0
2021,17031681400,Asian,1,0,1,235000.0
2021,17031681400,Black,29,12,16,2790000.0
2021,17031681400,Latino/Hispanic,9,4,5,595000.0
2021,17031681400,Other / Joint,1,1,0,0.0
2021,17031681400,Race not available,32,12,18,2930000.0
