school_id,short_name,long_name,primary_category,address,zip,school_latitude,school_longitude,student_count_total,student_count_low_income,student_count_black,student_count_hispanic,student_count_white,overall_rating,school_year,community_area
610062,MCCLELLAN,George B McClellan Elementary School,ES,3527 S WALLACE ST,60609,41.829993,-87.641103,337,274,144,113,46,Level 1+,School Year 2016-2017,BRIDGEPORT
610521,DAVIS M,Sir Miles Davis Magnet Elementary Academy,ES,6740 S PAULINA ST,60636,41.771221,-87.66653,256,236,238,17,0,Level 1+,School Year 2016-2017,WEST ENGLEWOOD
610539,CAMRAS,Marvin Camras Elementary School,ES,3000 N MANGO AVE,60634,41.934931,-87.770127,934,780,15,834,56,Level 2+,School Year 2016-2017,BELMONT CRAGIN
609676,DUNBAR HS,Paul Laurence Dunbar Career Academy High School,HS,3000 S KING DR,60616,41.840226,-87.617637,455,439,439,15,0,Level 2,School Year 2016-2017,DOUGLAS
609819,BURKE,Edmond Burke Elementary School,ES,5356 S KING DR,60615,41.79676,-87.616141,432,360,424,2,2,Level 2,School Year 2016-2017,WASHINGTON PARK
610385,MULTICULTURAL HS,Multicultural Academy of Scholarship,HS,3120 S KOSTNER AVE,60623,41.835282,-87.735283,238,222,28,206,3,Level 2+,School Year 2016-2017,SOUTH LAWNDALE
609794,EDISON,Thomas A Edison Regional Gifted Center ES,ES,4929 N SAWYER AVE,60625,41.971506,-87.709304,271,26,10,23,158,Level 1+,School Year 2016-2017,ALBANY PARK
610017,SAUCEDO,Maria Saucedo Elementary Scholastic Academy,ES,2850 W 24TH BLVD,60623,41.847941,-87.697316,1009,913,24,974,4,Level 2+,School Year 2016-2017,SOUTH LAWNDALE
610172,SHERMAN,William T Sherman Elementary School,ES,1000 W 52ND ST,60609,41.799766,-87.650221,252,227,230,22,0,Level 1+,School Year 2016-2017,NEW CITY
610092,NASH,Henry H Nash Elementary School,ES,4837 W ERIE ST,60644,41.89181,-87.747936,272,257,258,8,0,Level 1,School Year 2016-2017,AUSTIN
609762,JULIAN HS,Percy L Julian High School,HS,10330 S ELIZABETH ST,60643,41.705859,-87.653749,509,490,503,5,0,Level 2,School Year 2016-2017,WASHINGTON HEIGHTS
610106,PICCOLO,Brian Piccolo Elementary Specialty School,ES,1040 N KEELER AVE,60651,41.90014,-87.731261,594,535,290,296,3,Level 1+,School Year 2016-2017,HUMBOLDT PARK
400076,U OF C - NKO,University of Chicago - North Kenwood/Oakland,ES,1119 E 46TH ST,60653,41.811183,-87.598786,359,236,340,4,10,Level 1,School Year 2016-2017,KENWOOD
609773,AGASSIZ,Louis A Agassiz Elementary School,ES,2851 N SEMINARY AVE,60657,41.934126,-87.656229,463,182,97,142,182,Level 1,School Year 2016-2017,LAKE VIEW
609753,CHICAGO AGRICULTURE HS,Chicago High School for Agricultural Sciences,HS,3857 W 111TH ST,60655,41.691221,-87.71777,723,325,297,131,267,Level 1+,School Year 2016-2017,MOUNT GREENWOOD
609943,OWENS,Jesse Owens Elementary Community Academy,ES,12302 S STATE ST,60628,41.670618,-87.622546,381,342,369,9,0,Level 2,School Year 2016-2017,WEST PULLMAN
609698,BOGAN HS,William J Bogan High School,HS,3939 W 79TH ST,60652,41.749376,-87.721097,780,710,393,372,4,Level 2+,School Year 2016-2017,ASHBURN
610325,LOGANDALE,Logandale Middle School,MS,3212 W GEORGE ST,60618,41.93397,-87.708041,718,636,42,653,12,Level 1+,School Year 2016-2017,AVONDALE
610534,SKINNER NORTH,Skinner North,ES,640 W SCOTT ST,60610,41.905109,-87.644841,493,53,60,56,192,Level 1+,School Year 2016-2017,NEAR NORTH SIDE
610076,MOOS,Bernhard Moos Elementary School,ES,1711 N CALIFORNIA AVE,60647,41.912505,-87.696941,468,395,63,379,14,Level 1,School Year 2016-2017,WEST TOWN
610046,LYON,Mary Lyon Elementary School,ES,2941 N MCVICKER AVE,60634,41.934192,-87.777174,1410,1285,22,1274,80,Level 1,School Year 2016-2017,BELMONT CRAGIN
609744,NORTHSIDE LEARNING HS,Northside Learning Center High School,HS,3730 W BRYN MAWR AVE,60659,41.982973,-87.722386,230,194,52,116,46,Inability to Rate,School Year 2016-2017,NORTH PARK
610231,NATIONAL TEACHERS,National Teachers Elementary Academy,ES,55 W CERMAK RD,60616,41.8528,-87.629308,718,519,559,48,53,Level 1,School Year 2016-2017,NEAR SOUTH SIDE
400149,ACERO - SOTO HS,Acero Charter Schools - Victoria Soto,HS,5025 S ST. LOUIS AVE,60632,41.801762,-87.711025,559,529,6,547,2,Level 2+,School Year 2016-2017,GAGE PARK
610036,LEWIS,Leslie Lewis Elementary School,ES,1431 N LEAMINGTON AVE,60651,41.906826,-87.75455,476,382,338,129,3,Level 2,School Year 2016-2017,AUSTIN
609898,EBERHART,John F Eberhart Elementary School,ES,3400 W 65TH PL,60629,41.77442,-87.707953,1378,1257,38,1305,29,Level 1,School Year 2016-2017,CHICAGO LAWN
610350,BLACK,Robert A Black Magnet Elementary School,ES,9101 S EUCLID AVE,60619,41.729692,-87.576643,442,345,434,5,2,Level 2+,School Year 2016-2017,CALUMET HEIGHTS
610334,RABY HS,Al Raby High School,HS,3545 W FULTON BLVD,60624,41.88621,-87.715423,379,374,353,22,2,Level 2,School Year 2016-2017,EAST GARFIELD PARK
400141,YCCS - TRUMAN,YCCS-Truman Middle College HS,HS,1145 W WILSON AVE,60640,41.965295,-87.659239,202,155,64,97,20,Level 1,School Year 2016-2017,UPTOWN
610238,BOND,Carrie Jacobs Bond Elementary School,ES,7050 S MAY ST,60621,41.765361,-87.653018,287,262,280,4,3,Level 2+,School Year 2016-2017,ENGLEWOOD
610040,LLOYD,Henry D Lloyd Elementary School,ES,2103 N LAMON AVE,60639,41.918814,-87.748515,1088,917,25,1036,10,Level 1,School Year 2016-2017,BELMONT CRAGIN
610124,WASHINGTON H ES,Harold Washington Elementary School,ES,9130 S UNIVERSITY AVE,60619,41.728534,-87.596257,318,282,316,1,0,Level 1,School Year 2016-2017,BURNSIDE
610027,KIPLING,Rudyard Kipling Elementary School,ES,9351 S LOWE AVE,60620,41.723627,-87.639521,308,252,295,6,1,Level 2+,School Year 2016-2017,WASHINGTON HEIGHTS
609772,ADDAMS,Jane Addams Elementary School,ES,10810 S AVENUE H,60617,41.698739,-87.532976,716,598,12,692,11,Level 1+,School Year 2016-2017,EAST SIDE
610276,MOLLISON,Irvin C Mollison Elementary School,ES,4415 S DR MARTIN L KING JR DR,60653,41.814358,-87.616618,332,290,328,1,0,Level 2,School Year 2016-2017,GRAND BOULEVARD
610120,PECK,Ferdinand Peck Elementary School,ES,3826 W 58TH ST,60629,41.787899,-87.719216,943,708,5,914,11,Level 1+,School Year 2016-2017,WEST ELSDON
400116,MONTESSORI ENGLEWOOD,The Montessori School of Englewood Charter,ES,6936 S HERMITAGE AVE,60636,41.774572,-87.676147,308,258,299,7,1,Level 1,School Year 2016-2017,WEST ENGLEWOOD
609694,HANCOCK HS,John Hancock College Preparatory High School,HS,4034 W 56TH ST,60629,41.791464,-87.72447,972,855,16,913,25,Level 1,School Year 2016-2017,WEST ELSDON
609739,WASHINGTON HS,George Washington High School,HS,3535 E 114TH ST,60617,41.688137,-87.53757,1435,1297,76,1258,79,Level 1,School Year 2016-2017,EAST SIDE
610315,WHITE,Edward White Elementary Career Academy,ES,1136 W 122ND ST,60643,41.672309,-87.650539,160,130,155,2,0,Level 2+,School Year 2016-2017,WEST PULLMAN
610271,JENSEN,Jensen Elementary Scholastic Academy,ES,3030 W HARRISON ST,60612,41.873815,-87.702241,415,382,406,8,0,Level 2,School Year 2016-2017,EAST GARFIELD PARK
609766,VAUGHN HS,Jacqueline B Vaughn Occupational High School,HS,4355 N LINDER AVE,60641,41.960364,-87.764663,234,187,50,130,48,Inability to Rate,School Year 2016-2017,PORTAGE PARK
609732,STEINMETZ HS,Charles P Steinmetz College Preparatory HS,HS,3030 N MOBILE AVE,60634,41.935634,-87.783515,1281,1133,192,934,109,Level 2,School Year 2016-2017,BELMONT CRAGIN
609960,HALE,Nathan Hale Elementary School,ES,6140 S MELVINA AVE,60638,41.780192,-87.776579,930,620,14,679,221,Level 1,School Year 2016-2017,CLEARING
400125,YCCS - ASPIRA PANTOJA,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",HS,3121 N PULASKI RD,60641,41.938187,-87.727137,137,129,4,131,1,Level 2+,School Year 2016-2017,AVONDALE
610094,NETTELHORST,Louis Nettelhorst Elementary School,ES,3252 N BROADWAY ST,60657,41.941637,-87.644561,789,176,95,114,446,Level 1+,School Year 2016-2017,LAKE VIEW
610220,WATERS,Thomas J Waters Elementary School,ES,4540 N CAMPBELL AVE,60625,41.964165,-87.691433,627,222,17,217,338,Level 1+,School Year 2016-2017,LINCOLN SQUARE
610139,PULLMAN,George M Pullman Elementary School,ES,11311 S FORRESTVILLE AVE,60628,41.688819,-87.609431,387,327,315,66,3,Level 1+,School Year 2016-2017,PULLMAN
610242,BRENNEMANN,Joseph Brennemann Elementary School,ES,4251 N CLARENDON AVE,60613,41.959984,-87.649749,436,374,284,100,11,Level 1+,School Year 2016-2017,UPTOWN
610548,STEM,STEM Magnet Academy,ES,1522 W FILLMORE ST,60607,41.868576,-87.664969,444,171,141,121,62,Level 1+,School Year 2016-2017,NEAR WEST SIDE
609885,DEWEY,Dewey Elementary Academy of Fine Arts,ES,5415 S UNION AVE,60609,41.795646,-87.642652,419,374,386,30,1,Level 1+,School Year 2016-2017,NEW CITY
400077,U OF C - WOODLAWN HS,University of Chicago - Woodlawn,HS,6420 S UNIVERSITY AVE,60637,41.77813,-87.598114,635,533,620,8,0,Level 1,School Year 2016-2017,WOODLAWN
610202,TILTON,George W Tilton Elementary School,ES,223 N KEELER AVE,60624,41.884102,-87.730566,295,260,283,10,0,Level 2+,School Year 2016-2017,WEST GARFIELD PARK
609883,DENEEN,Charles S Deneen Elementary School,ES,7240 S WABASH AVE,60619,41.76249,-87.623345,517,464,496,11,4,Level 2+,School Year 2016-2017,GREATER GRAND CROSSING
610099,NORWOOD PARK,Norwood Park Elementary School,ES,5900 N NINA AVE,60631,41.988153,-87.802979,436,69,6,140,250,Level 1+,School Year 2016-2017,NORWOOD PARK
609728,ROOSEVELT HS,Theodore Roosevelt High School,HS,3436 W WILSON AVE,60625,41.964828,-87.714819,1094,1020,161,755,63,Level 2,School Year 2016-2017,ALBANY PARK
610503,FRAZIER PROSPECTIVE,Frazier Prospective IB Magnet ES,ES,4027 W GRENSHAW ST,60624,41.86698,-87.727244,202,167,197,5,0,Level 2+,School Year 2016-2017,NORTH LAWNDALE
400054,NOBLE - PRITZKER HS,Noble - Pritzker College Prep,HS,4131 W CORTLAND ST,60639,41.915214,-87.730127,992,936,30,945,9,Level 1+,School Year 2016-2017,HERMOSA
610239,DALEY,Richard J Daley Elementary Academy,ES,5024 S WOLCOTT AVE,60609,41.802343,-87.672206,591,547,54,535,2,Level 2+,School Year 2016-2017,NEW CITY
609938,GARY,Joseph E Gary Elementary School,ES,3740 W 31ST ST,60623,41.837065,-87.718697,1109,1040,1,1090,14,Level 1,School Year 2016-2017,SOUTH LAWNDALE
400068,PLATO,Plato Learning Academy,ES,5545 W HARRISON ST,60644,41.87276,-87.763337,391,356,386,5,0,Level 2,School Year 2016-2017,AUSTIN
610039,VON LINNE,Carl von Linne Elementary School,ES,3221 N SACRAMENTO AVE,60618,41.940009,-87.702635,661,515,13,567,53,Level 1+,School Year 2016-2017,AVONDALE
610402,DEVRY HS,DeVry University Advantage Academy HS,HS,3300 N CAMPBELL AVE,60618,41.941388,-87.690761,193,143,65,89,18,Level 1+,School Year 2016-2017,NORTH CENTER
610174,SHIELDS,James Shields Elementary School,ES,4250 S ROCKWELL ST,60632,41.815909,-87.689647,837,721,6,809,18,Level 1+,School Year 2016-2017,BRIGHTON PARK
609887,DIXON,Arthur Dixon Elementary School,ES,8306 S SAINT LAWRENCE AVE,60619,41.743669,-87.609979,557,429,550,7,0,Level 1+,School Year 2016-2017,CHATHAM
610068,HANSON PARK,Hanson Park Elementary School,ES,5411 W FULLERTON AVE,60639,41.923955,-87.761515,1479,1309,18,1420,27,Level 1+,School Year 2016-2017,BELMONT CRAGIN
400136,YCCS - OLIVE HARVEY,YCCS-Olive Harvey Middle College HS,HS,10001 S WOODLAWN AVE,60628,41.712922,-87.592333,78,66,66,12,0,Level 1,School Year 2016-2017,PULLMAN
610587,DYETT ARTS HS,Walter Henri Dyett High School for the Arts,HS,555 E 51ST,60615,41.801204,-87.612239,331,290,324,5,1,Inability to Rate,School Year 2016-2017,WASHINGTON PARK
610165,SCHUBERT,Franz Peter Schubert Elementary School,ES,2727 N LONG AVE,60639,41.930403,-87.76119,756,615,14,712,20,Level 1,School Year 2016-2017,BELMONT CRAGIN
610381,BRONZEVILLE HS,Bronzeville Scholastic Academy High School,HS,4934 S WABASH AVE,60615,41.805204,-87.625004,322,311,311,8,0,Level 2,School Year 2016-2017,GRAND BOULEVARD
609693,WESTINGHOUSE HS,George Westinghouse College Prep,HS,3223 W FRANKLIN BLVD,60624,41.889977,-87.707332,1199,981,645,467,25,Level 1+,School Year 2016-2017,HUMBOLDT PARK
610053,MARQUETTE,Marquette Elementary School,ES,6550 S RICHMOND ST,60629,41.773881,-87.69703,1169,1055,414,737,11,Level 1,School Year 2016-2017,CHICAGO LAWN
609993,LARA,Agustin Lara Elementary Academy,ES,4619 S WOLCOTT AVE,60609,41.80977,-87.672182,438,396,15,420,3,Level 1+,School Year 2016-2017,NEW CITY
610523,EDISON PARK,Edison Park Elementary School,ES,6220 N OLCOTT AVE,60631,41.994238,-87.813771,543,103,6,111,388,Level 1,School Year 2016-2017,NORWOOD PARK
610129,PICKARD,Josiah Pickard Elementary School,ES,2301 W 21ST PL,60608,41.8529,-87.683291,444,399,12,425,7,Level 1+,School Year 2016-2017,LOWER WEST SIDE
609919,FISKE,John Fiske Elementary School,ES,6020 S LANGLEY AVE,60637,41.785183,-87.608633,455,388,447,8,0,Level 2+,School Year 2016-2017,WOODLAWN
609809,BRENTANO,Lorenz Brentano Math & Science Academy ES,ES,2723 N FAIRFIELD AVE,60647,41.930966,-87.696294,496,313,20,357,92,Level 1,School Year 2016-2017,LOGAN SQUARE
609974,HAWTHORNE,Hawthorne Elementary Scholastic Academy,ES,3319 N CLIFTON AVE,60657,41.942275,-87.657709,567,116,49,121,294,Level 1+,School Year 2016-2017,LAKE VIEW
609712,HIRSCH HS,Emil G Hirsch Metropolitan High School,HS,7740 S INGLESIDE AVE,60619,41.753748,-87.601727,132,119,129,1,1,Level 3,School Year 2016-2017,GREATER GRAND CROSSING
400126,YCCS - ASSOCIATION HOUSE,YCCS-Association House HS,HS,"1116 N KEDZIE, 4TH FLOOR AVE",60651,41.901572,-87.70686,124,117,39,80,4,Level 1,School Year 2016-2017,HUMBOLDT PARK
400057,NOBLE - UIC HS,Noble - UIC College Prep,HS,1231 S DAMEN AVE,60608,41.865817,-87.676111,954,814,295,606,12,Level 1+,School Year 2016-2017,NEAR WEST SIDE
400082,ACERO - FUENTES,Acero Charter Schools - Carlos Fuentes,ES,2845 W BARRY AVE,60618,41.937476,-87.699594,549,484,3,535,5,Level 1,School Year 2016-2017,AVONDALE
610051,NORTHWEST,Northwest Middle School,MS,5252 W PALMER ST,60639,41.920555,-87.757854,484,460,14,454,12,Level 2,School Year 2016-2017,BELMONT CRAGIN
400026,CICS - LOOMIS,CICS - Loomis Primary,ES,9535 S LOOMIS ST,60643,41.720246,-87.657561,558,407,556,2,0,Inability to Rate,School Year 2016-2017,WASHINGTON HEIGHTS
400133,YCCS - INNOVATIONS,YCCS- Innovations HS of Arts Integration,HS,17 N STATE ST,60602,41.883047,-87.627734,362,338,323,30,5,Level 1,School Year 2016-2017,LOOP
610015,JUNGMAN,Joseph Jungman Elementary School,ES,1746 S MILLER ST,60608,41.858065,-87.652302,282,243,34,219,8,Level 1,School Year 2016-2017,LOWER WEST SIDE
609945,GOUDY,William C. Goudy Technology Academy,ES,5120 N WINTHROP AVE,60640,41.975817,-87.657912,706,588,161,206,42,Level 1+,School Year 2016-2017,UPTOWN
609768,HOPE HS,Hope College Preparatory High School,HS,5515 S LOWE AVE,60621,41.793553,-87.641244,95,94,75,16,3,Level 2,School Year 2016-2017,ENGLEWOOD
400052,NOBLE - COMER,Noble - Gary Comer College Prep,HS,7131 S SOUTH CHICAGO AVE,60619,41.764083,-87.601974,1118,969,1080,25,0,Level 1,School Year 2016-2017,GREATER GRAND CROSSING
610219,WASHINGTON G ES,George Washington Elementary School,ES,3611 E 114TH ST,60617,41.688131,-87.536015,880,625,12,797,60,Level 1,School Year 2016-2017,EAST SIDE
610298,LENART,Lenart Elementary Regional Gifted Center,ES,8101 S LASALLE ST,60620,41.747186,-87.62804,284,86,169,15,39,Level 1+,School Year 2016-2017,CHATHAM
610034,LAWNDALE,Lawndale Elementary Community Academy,ES,3500 W DOUGLAS BLVD,60623,41.86296,-87.712957,265,232,260,5,0,Level 2,School Year 2016-2017,NORTH LAWNDALE
609855,CHRISTOPHER,Walter S Christopher Elementary School,ES,5042 S ARTESIAN AVE,60632,41.801659,-87.685607,381,341,61,290,19,Inability to Rate,School Year 2016-2017,GAGE PARK
609810,BRIDGE,Norman A Bridge Elementary School,ES,3800 N NEW ENGLAND AVE,60634,41.949114,-87.798669,1113,696,19,586,433,Level 1+,School Year 2016-2017,DUNNING
609963,HAMILTON,Alexander Hamilton Elementary School,ES,1650 W CORNELIA AVE,60657,41.94522,-87.670865,479,78,27,80,326,Level 1,School Year 2016-2017,LAKE VIEW
610176,SHOOP,John D Shoop Math-Science Technical Academy ES,ES,11140 S BISHOP ST,60643,41.690919,-87.658669,431,381,410,14,1,Level 1,School Year 2016-2017,MORGAN PARK
610316,EARHART,Amelia Earhart Options for Knowledge ES,ES,1710 E 93RD ST,60617,41.726107,-87.582182,239,160,229,6,0,Level 1,School Year 2016-2017,CALUMET HEIGHTS
610217,WARD J,James Ward Elementary School,ES,2701 S SHIELDS AVE,60616,41.84398,-87.635356,580,445,81,65,34,Level 1+,School Year 2016-2017,ARMOUR SQUARE
400058,NORTH LAWNDALE - CHRISTIANA HS,North Lawndale College Prep - Christiana,HS,1615 S CHRISTIANA AVE,60623,41.858564,-87.708987,357,349,355,1,1,Level 1,School Year 2016-2017,NORTH LAWNDALE
400106,NOBLE - JOHNSON HS,Noble - John and Eunice Johnson College Prep,HS,6350 S STEWART AVE,60621,41.778369,-87.635117,807,772,785,16,0,Level 1,School Year 2016-2017,ENGLEWOOD
610544,AZUELA,Mariano Azuela Elementary School,ES,4707 W MARQUETTE RD,60629,41.771079,-87.73992,890,735,4,861,14,Level 1,School Year 2016-2017,WEST LAWN
609725,MORGAN PARK HS,Morgan Park High School,HS,1744 W PRYOR AVE,60643,41.692035,-87.665658,1282,1119,1254,13,4,Level 2+,School Year 2016-2017,MORGAN PARK
609705,FENGER HS,Christian Fenger Academy High School,HS,11220 S WALLACE ST,60628,41.689951,-87.637572,248,227,243,3,0,Level 2,School Year 2016-2017,ROSELAND
400104,INSTITUTO - HEALTH,Instituto Health Sciences Career Academy,HS,2520 S WESTERN AVE,60608,41.845967,-87.68724,742,720,24,714,3,Level 1,School Year 2016-2017,LOWER WEST SIDE
610213,WADSWORTH,James Wadsworth Elementary School,ES,6650 S ELLIS AVE,60637,41.773478,-87.601018,544,477,522,13,1,Level 1+,School Year 2016-2017,WOODLAWN
609795,CLARK ES,George Rogers Clark Elementary School,ES,1045 S MONITOR AVE,60644,41.867813,-87.770418,237,203,142,80,6,Level 2+,School Year 2016-2017,AUSTIN
610041,LOCKE J,Josephine C Locke Elementary School,ES,2828 N OAK PARK AVE,60634,41.931762,-87.795604,1333,1126,29,1112,138,Level 1+,School Year 2016-2017,MONTCLARE
609842,CARSON,Rachel Carson Elementary School,ES,5516 S MAPLEWOOD AVE,60629,41.793272,-87.6878,1096,941,25,1063,3,Level 1,School Year 2016-2017,GAGE PARK
609679,PROSSER HS,Charles Allen Prosser Career Academy High School,HS,2148 N LONG AVE,60639,41.920059,-87.761048,1398,1316,252,1101,27,Level 1+,School Year 2016-2017,BELMONT CRAGIN
609944,GRISSOM,Virgil Grissom Elementary School,ES,12810 S ESCANABA AVE,60633,41.662481,-87.553307,351,205,17,260,56,Level 1+,School Year 2016-2017,HEGEWISCH
609897,EARLE,Charles W Earle Elementary School,ES,2040 W 62ND ST,60636,41.781225,-87.675547,419,351,387,24,0,Level 2,School Year 2016-2017,WEST ENGLEWOOD
610529,OGDEN HS,Ogden International High School,HS,1250 W ERIE ST,60642,41.893548,-87.659405,880,481,323,288,198,Level 1,School Year 2016-2017,WEST TOWN
610096,NIGHTINGALE,Florence Nightingale Elementary School,ES,5250 S ROCKWELL ST,60632,41.797714,-87.689139,1251,1092,10,1229,7,Level 1+,School Year 2016-2017,GAGE PARK
610364,DUBOIS,William E B Dubois Elementary School,ES,330 E 133RD ST,60827,41.653733,-87.61432,229,204,221,2,2,Level 1,School Year 2016-2017,RIVERDALE
610281,POWELL,Adam Clayton Powell Paideia Community Academy ES,ES,7511 S SOUTH SHORE DR,60649,41.760332,-87.556789,593,516,573,14,2,Level 2,School Year 2016-2017,SOUTH SHORE
400071,PROVIDENCE ENGLEWOOD,Providence Englewood Charter School,ES,6515 S ASHLAND AVE,60636,41.775367,-87.663996,517,437,489,20,1,Level 2+,School Year 2016-2017,WEST ENGLEWOOD
610380,WILLIAMS HS,Daniel Hale Williams Prep School of Medicine,HS,4934 S WABASH AVE,60615,41.806118,-87.62503,232,224,226,4,1,Level 1,School Year 2016-2017,GRAND BOULEVARD
610547,SOUTH SHORE INTL HS,South Shore Intl College Prep High School,HS,1955 E 75TH ST,60649,41.758792,-87.576353,651,568,624,18,0,Level 1,School Year 2016-2017,SOUTH SHORE
610532,HERNANDEZ,Irene C. Hernandez Middle School for the Advancement of Science,MS,3510 W 55TH ST,60632,41.793479,-87.71137,999,970,17,966,8,Level 1,School Year 2016-2017,GAGE PARK
610383,SOCIAL JUSTICE HS,Greater Lawndale High School For Social Justice,HS,3120 S KOSTNER AVE,60623,41.833507,-87.735299,283,272,30,250,2,Level 1,School Year 2016-2017,SOUTH LAWNDALE
610191,STONE,Stone Elementary Scholastic Academy,ES,6239 N LEAVITT ST,60659,41.995359,-87.684793,630,336,130,111,195,Level 1+,School Year 2016-2017,WEST RIDGE
610137,PRUSSING,Ernst Prussing Elementary School,ES,4650 N MENARD AVE,60630,41.965619,-87.772414,739,451,17,308,339,Level 1,School Year 2016-2017,PORTAGE PARK
400083,ACERO - PAZ,Acero Charter Schools - Octavio Paz Campus,ES,2651 W 23RD ST,60608,41.850035,-87.692551,369,347,27,338,1,Level 2+,School Year 2016-2017,SOUTH LAWNDALE
609848,ALDRIDGE,Ira F Aldridge Elementary School,ES,630 E 131ST ST,60827,41.657405,-87.606474,201,178,195,5,0,Level 2,School Year 2016-2017,RIVERDALE
610279,TANNER,Henry O Tanner Elementary School,ES,7350 S EVANS AVE,60619,41.760673,-87.606791,346,298,336,7,1,Level 2+,School Year 2016-2017,GREATER GRAND CROSSING
609808,HALEY,Alex Haley Elementary Academy,ES,11411 S EGGLESTON AVE,60628,41.68666,-87.633632,536,462,529,5,2,Level 1+,School Year 2016-2017,ROSELAND
610568,PATHWAYS - AVONDALE HS,Pathways in Education- Avondale,HS,3100 W BELMONT AVE,60618,41.939433,-87.705206,222,198,14,179,20,Level 2+,School Year 2016-2017,AVONDALE
609939,GILLESPIE,Frank L Gillespie Elementary School,ES,9301 S STATE ST,60619,41.725332,-87.623719,495,425,479,11,2,Level 2+,School Year 2016-2017,ROSELAND
400043,HOPE INSTITUTE,Hope Institute Learning Academy,ES,1628 W WASHINGTON,60612,41.883362,-87.668077,365,306,326,28,8,Level 2+,School Year 2016-2017,NEAR WEST SIDE
610268,ASHE,Arthur R Ashe Elementary School,ES,8505 S INGLESIDE AVE,60619,41.740184,-87.601174,324,261,318,6,0,Level 2,School Year 2016-2017,CHATHAM
610588,RICHARDSON,Robert J. Richardson Middle School,MS,6018 S KARLOV,60629,41.783826,-87.725422,1213,1137,8,1151,33,Inability to Rate,School Year 2016-2017,WEST LAWN
609849,CASSELL,George F Cassell Elementary School,ES,11314 S SPAULDING AVE,60655,41.687347,-87.703215,412,104,39,67,288,Level 2+,School Year 2016-2017,MOUNT GREENWOOD
610138,PULASKI,Pulaski International School of Chicago,ES,2230 W MCLEAN AVE,60647,41.918486,-87.683801,929,620,10,690,188,Level 1+,School Year 2016-2017,LOGAN SQUARE
610067,MCKAY,Francis M McKay Elementary School,ES,6901 S FAIRFIELD AVE,60629,41.768143,-87.691787,809,701,610,187,7,Level 1,School Year 2016-2017,CHICAGO LAWN
609827,BURNSIDE,Burnside Elementary Scholastic Academy,ES,650 E 91ST PL,60619,41.728481,-87.607435,468,363,460,8,0,Level 1,School Year 2016-2017,CHATHAM
400056,NOBLE - ROWE CLARK HS,Noble - Rowe-Clark Math and Science Academy,HS,3645 W CHICAGO AVE,60651,41.895362,-87.718047,474,441,356,113,1,Level 2+,School Year 2016-2017,HUMBOLDT PARK
610098,NOBEL,Alfred Nobel Elementary School,ES,4127 W HIRSCH ST,60651,41.906155,-87.729955,773,700,92,665,11,Level 1,School Year 2016-2017,HUMBOLDT PARK
609811,BRIGHT,Orville T Bright Elementary School,ES,10740 S CALHOUN AVE,60617,41.699726,-87.562084,282,253,192,85,4,Level 2+,School Year 2016-2017,SOUTH DEERING
609850,GREELEY,Horace Greeley Elementary School,ES,832 W SHERIDAN RD,60613,41.95281,-87.65098,568,455,91,393,61,Level 1+,School Year 2016-2017,LAKE VIEW
610235,YOUNG ES,Ella Flagg Young Elementary School,ES,1434 N PARKSIDE AVE,60651,41.906791,-87.767143,792,710,690,94,2,Level 1,School Year 2016-2017,AUSTIN
610024,CARDENAS,Lazaro Cardenas Elementary School,ES,2345 S MILLARD AVE,60623,41.848488,-87.716017,550,440,25,520,1,Level 1+,School Year 2016-2017,SOUTH LAWNDALE
609835,CAMERON,Daniel R Cameron Elementary School,ES,1234 N MONTICELLO AVE,60651,41.903792,-87.717927,770,695,199,549,12,Level 1,School Year 2016-2017,HUMBOLDT PARK
400117,NOBLE - HANSBERRY HS,Noble - Hansberry College Prep,HS,8748 S ABERDEEN ST,60620,41.734442,-87.650987,656,551,627,8,1,Level 1+,School Year 2016-2017,AUBURN GRESHAM
400175,CAMELOT - EXCEL SOUTHSHORE HS,Excel - Woodlawn HS,HS,7530 S SOUTH SHORE DR,60649,41.759749,-87.556487,99,91,88,11,0,Inability to Rate,School Year 2016-2017,SOUTH SHORE
610003,CUFFE,Paul Cuffe Math-Science Technology Academy ES,ES,8324 S RACINE AVE,60620,41.742452,-87.653633,316,281,309,7,0,Level 1,School Year 2016-2017,AUBURN GRESHAM
609844,CARTER,William W Carter Elementary School,ES,5740 S MICHIGAN AVE,60637,41.789828,-87.622453,423,386,417,6,0,Level 1+,School Year 2016-2017,WASHINGTON PARK
610225,WHISTLER,John Whistler Elementary School,ES,11533 S ADA ST,60643,41.683907,-87.655384,351,288,345,4,2,Level 1+,School Year 2016-2017,WEST PULLMAN
400091,CHICAGO TECH HS,Chicago Technology Academy High School,HS,1301 W 14TH ST,60608,41.863301,-87.659095,245,222,189,45,8,Level 2,School Year 2016-2017,NEAR WEST SIDE
610145,REINBERG,Peter A Reinberg Elementary School,ES,3425 N MAJOR AVE,60634,41.943019,-87.768983,798,605,19,579,153,Level 2+,School Year 2016-2017,PORTAGE PARK
610559,SHIELDS MIDDLE,James Shields Middle School,MS,2611 W 48TH ST,60632,41.806491,-87.68978,603,585,10,575,11,Level 1,School Year 2016-2017,BRIGHTON PARK
